Unnamed: 0,artist_name,track_name,track_id,popularity,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
541607,Martin Garrix,Hero,4Wu62DoQg1ECGlDKDfo30R,76,2022,0.534,0.696,9,-5.211,0,0.0694,0.316,0.0,0.248,0.251,168.149,160714,4
541608,Burna Boy,Alone,0AoBY2Y3qs6dtGgOD6c91N,77,2022,0.6,0.659,4,-7.264,0,0.0542,0.176,0.0,0.111,0.307,89.955,221747,4
541609,Imanbek,Belly Dancer,7fZBQnc0zXwVybgCIrQQil,82,2022,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-06,0.167,0.422,121.985,151475,4
541610,Megan Thee Stallion,Anxiety,6Ve9MNsl8OFg6rHd227bYh,68,2022,0.951,0.766,8,-4.65,0,0.259,0.233,0.0,0.118,0.686,126.989,135867,4
541611,Camila Cabello,Bam Bam (feat. Ed Sheeran),0QBzMgT7NIeoCYy3sJCof1,80,2022,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,206071,4
541612,Shawn Mendes,When You're Gone,0U1W2LZVUX7qTm7dDpqxh6,77,2022,0.603,0.691,5,-5.805,1,0.0372,0.0248,0.0,0.583,0.577,147.148,172267,4
541613,Beyoncé,PLASTIC OFF THE SOFA,6ufcuVInt0ocHrUimDjGlb,70,2022,0.618,0.712,1,-8.246,1,0.114,0.14,4.53e-06,0.575,0.305,97.057,254319,4
541614,Beyoncé,I'M THAT GIRL,1MpCaOeUWhox2Fgigbe1cL,71,2022,0.554,0.535,5,-8.959,0,0.186,0.0616,1.32e-05,0.124,0.136,105.865,208014,4
541615,Megan Thee Stallion,Sweetest Pie,7mFj0LlWtEJaEigguaWqYh,74,2022,0.814,0.628,7,-7.178,1,0.221,0.167,0.0,0.101,0.677,123.977,201334,4
541616,Beyoncé,HEATED,1w7cgGZR86yWz1pA2puVJD,70,2022,0.785,0.732,1,-5.724,1,0.164,0.0636,0.000807,0.265,0.496,110.952,260771,4
541617,Sabrina Carpenter,because i liked a boy,32FhTAAjKZaBein150o3Px,71,2022,0.386,0.592,11,-7.299,1,0.374,0.363,0.0,0.117,0.161,146.879,196458,4
541618,Lady Gaga,Hold My Hand,0oWraSo5ASJ0h1BEagTyEw,76,2022,0.519,0.617,7,-4.287,1,0.0313,0.0387,0.0,0.401,0.222,147.708,225300,3
541619,Burna Boy,For My Hand (feat. Ed Sheeran),0HaRLPnr887lcQM2YQzkff,78,2022,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,159124,4
541620,Beyoncé,COZY,0mKGwFMHzTprtS2vpR3b6s,71,2022,0.556,0.63,7,-8.15,1,0.102,0.000828,0.00468,0.155,0.367,149.147,210372,5
541621,Halsey,So Good,6kxaaIeowajN7w21PfMLbu,70,2022,0.576,0.627,3,-4.649,0,0.0449,0.0385,0.0,0.181,0.311,164.998,176059,4
541622,Tiësto,Hot In It,3Z7CaxQkqbIs1rewKi6v4W,77,2022,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,129817,4
541623,Beyoncé,THIQUE,1LCm0lFnEsxR2oPqyHLGX9,68,2022,0.823,0.536,5,-10.123,0,0.319,0.0616,0.0143,0.326,0.537,128.955,244792,4
541624,David Guetta,Crazy What Love Can Do,1WCEAGGRD066z2Q89ObXTq,80,2022,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,169756,4
541625,Beyoncé,CHURCH GIRL,2mqTtvbKxH7SoEQ2oGAnsA,69,2022,0.792,0.919,2,-5.688,1,0.276,0.0381,5.1e-06,0.368,0.22,92.028,224473,4
541626,Beyoncé,VIRGO'S GROOVE,0Fl4eWzVaMUOdXcOrj6F1q,69,2022,0.683,0.85,11,-5.042,0,0.0699,0.0781,1.09e-06,0.741,0.598,107.988,368758,4
541627,The Chainsmokers,High,09AvsbivV1FQBRAEBJh7UL,71,2022,0.601,0.787,0,-6.178,1,0.031,0.0492,0.0,0.142,0.525,134.981,175163,4
541628,Swedish House Mafia,Heaven Takes You Home (feat. Connie Constance),3nEHrvNNtgLv9rneTAYVr4,76,2022,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,214071,4
541629,P!nk,Never Gonna Not Dance Again,6sZo5nJIsFWXefRCCexpx0,77,2022,0.668,0.802,5,-4.005,0,0.0917,0.0273,0.0,0.163,0.769,113.796,225789,4
541630,Beyoncé,PURE/HONEY,4DByEumlGTZKSzuVEZ35eo,70,2022,0.857,0.558,1,-7.888,1,0.134,0.0122,4.8e-05,0.288,0.453,123.973,288255,4
541631,benny blanco,Bad Decisions (with BTS & Snoop Dogg),0xzI1KAr0Yd9tv8jlIk3sn,78,2022,0.762,0.861,0,-3.296,1,0.0955,0.0185,0.0,0.264,0.955,120.048,172714,4
541632,Beyoncé,SUMMER RENAISSANCE,3HyR1j49TY5ACP2lseF1jx,70,2022,0.674,0.625,1,-9.593,1,0.0514,0.0843,0.0015,0.11,0.208,120.004,273998,4
541633,Nathan Dawe,21 Reasons (feat. Ella Henderson),1RF02Cf80mTaeNXG2P2boR,79,2022,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,155253,4
541634,Tyga,Freaky Deaky,3vySEUpD0tc801F2WZDLYw,70,2022,0.799,0.653,2,-5.453,0,0.037,0.019,0.0,0.0935,0.236,104.019,215281,4
541635,Tyga,Sunshine,54NBD72JXFXzrodbQBSzWh,70,2022,0.746,0.647,7,-6.673,1,0.106,0.0267,0.0,0.052,0.393,97.989,188964,4
541636,Kygo,Woke Up in Love,21H0pUV2uPIPcFnFhgTBjo,73,2022,0.643,0.585,2,-5.994,1,0.0369,0.225,0.0,0.0927,0.188,106.015,216873,4
541637,Jax Jones,Where Did You Go? (feat. MNEK),3sa06xVNmLLYIxdNNmVQN8,78,2022,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,177689,4
541639,Loud Luxury,These Nights,1GL7vwDnPqCnJ2xGNxNLwG,69,2022,0.643,0.714,2,-5.504,0,0.0486,0.00444,2.85e-06,0.146,0.205,120.027,132417,4
541640,Wizkid,2 Sugar (feat. Ayra Starr),1DA2ADZs6O28y2rmdmpekw,72,2022,0.914,0.643,6,-3.862,0,0.134,0.0498,0.0,0.0618,0.764,105.033,187907,4
541642,Ava Max,Maybe You’re The Problem,0sb8ClU3CLoNblxkpmOKzA,71,2022,0.53,0.835,9,-3.69,1,0.11,0.0453,0.0,0.0637,0.471,166.02,190319,4
541643,Anne-Marie,PSYCHO,1eprzC29mwUQqcVj0eILdx,75,2022,0.62,0.681,9,-4.915,1,0.356,0.0138,0.0,0.0248,0.741,160.743,162493,4
541644,Charlie Puth,That's Hilarious,0wPKDeY4fZXT6k9bzV0kx0,74,2022,0.713,0.442,6,-5.909,1,0.0604,0.739,0.0,0.112,0.546,108.038,144934,4
541646,Lizzo,Special,3m7IYU7ySuFMwdm7OCShQN,69,2022,0.517,0.707,7,-5.474,1,0.0693,0.0164,0.0,0.453,0.264,82.859,174398,4
541647,Beyoncé,MOVE (feat. Grace Jones & Tems),5YLGlPYkZBDXieMwzVve7g,67,2022,0.876,0.628,1,-6.595,1,0.0935,0.0165,0.0339,0.0938,0.809,118.028,203383,4
541648,Zedd,Make You Say,1elhmWW7Bv0MOQj2gAsyoV,67,2022,0.687,0.61,8,-4.713,0,0.0499,0.351,0.0,0.175,0.649,128.15,206000,4
541649,Burna Boy,It's Plenty,5hVjoL3sHepZROri63wBxP,72,2022,0.776,0.565,7,-10.609,1,0.105,0.36,8.81e-05,0.308,0.53,107.035,216992,4
541650,Omah Lay,soso,1wADwLSkYhrSmy4vdy6BRn,73,2022,0.711,0.725,3,-8.315,0,0.0941,0.424,0.129,0.11,0.53,105.016,183057,4
541651,Felix Jaehn,Call It Love,5YdnOm5990Kfq1Jodws98B,81,2022,0.616,0.841,5,-4.779,0,0.076,0.0559,0.00217,0.417,0.714,110.029,154561,4
541652,Jonas Blue,Don’t Wake Me Up,3LEgGAl9zLcQWGTp7ptqtQ,73,2022,0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,188894,4
541653,Ella Mai,DFMU,1bdm32mVmoGcek5bVKxQKd,66,2022,0.708,0.673,6,-4.163,1,0.0585,0.499,0.000233,0.103,0.311,136.969,197520,4
541654,Sia,Unstoppable - R3HAB Remix,0F3v8p8ZnEGtZDxNcJ5Klq,74,2022,0.678,0.744,6,-4.058,0,0.234,0.495,2.35e-05,0.0631,0.433,101.987,162353,4
541655,Punctual,Do It All Again,6BwPstqf4RoRMbDidFWNxE,71,2022,0.748,0.786,10,-5.129,0,0.057,0.0226,5.54e-05,0.167,0.664,123.996,137419,4
541656,Sabrina Carpenter,Vicious,6Alp15t6urC4opjJiyOqZu,66,2022,0.721,0.457,0,-6.916,1,0.159,0.308,0.0,0.258,0.63,129.98,149891,4
541657,Lost Frequencies,Back To You,3K00Ib1shkOEiAXU5pec6e,80,2022,0.679,0.548,0,-7.495,1,0.0298,0.234,0.0,0.189,0.413,115.954,155909,4
541658,Calvin Harris,Potion (with Dua Lipa & Young Thug),7fYRg3CEbk6rNCuzNzMT06,72,2022,0.824,0.697,11,-4.869,0,0.0473,0.158,4.11e-05,0.077,0.757,99.988,214460,4
541659,Lizzo,The Sign,7GSwmKxanoWEdpurOCldDe,66,2022,0.705,0.93,0,-3.388,0,0.0932,0.242,0.0,0.156,0.759,78.971,165690,4
541662,Paloma Faith,Only Love Can Hurt Like This - Slowed Down Version,48CKzGWOC65n8a8kdANJV8,72,2022,0.554,0.854,6,-6.263,0,0.0567,0.102,9.26e-05,0.554,0.387,82.012,257744,4
541664,Porter Robinson,Everything Goes On,3WBRfkOozHEsG0hbrBzwlm,67,2022,0.55,0.648,7,-6.542,1,0.0309,0.0191,0.0,0.0999,0.323,156.957,202821,4
541667,Black Eyed Peas,DON'T YOU WORRY,0gYXw7aPoybWFfB7btQ0eM,78,2022,0.816,0.875,11,-4.821,1,0.0311,0.203,0.0,0.209,0.491,131.958,196364,4
541668,Riton,Fake ID (Coke & Rum Remix),7cnS0EPwBnP9ZIdGOAOY7c,68,2022,0.862,0.484,9,-13.12,0,0.0867,0.0112,0.00433,0.316,0.542,124.928,126720,4
541674,Madonna,Back That Up To The Beat - demo version,5ZQ2slXNqImBi0SdomcjYN,72,2022,0.912,0.61,2,-7.029,1,0.168,0.0584,0.0,0.0431,0.763,113.941,211476,4
541678,Kygo,Dancing Feet (feat. DNCE),4RAR8g8fZNB106ezUurnE0,72,2022,0.75,0.797,0,-4.826,1,0.118,0.293,0.0,0.392,0.523,105.949,215203,4
541679,ELIO,inferno,14NCI5NcVZNMUveIzSEnWq,68,2022,0.779,0.679,1,-5.838,0,0.0993,0.0229,3.12e-05,0.115,0.591,117.01,60564,4
541680,Tiësto,Pump It Louder,2yEHX6MqAXPyD7bm47A2Br,73,2022,0.66,0.942,4,-2.273,1,0.185,0.00789,1.76e-05,0.834,0.543,126.017,158571,4
541681,Tiësto,Savage,76A1RRDEyHKtmV3Vh6PeVN,68,2022,0.694,0.7,0,-5.53,0,0.0488,0.191,0.0,0.0719,0.261,127.965,167500,4
541683,Meghan Trainor,Don't I Make It Look Easy,0Bm2kjXM4w6JlwS6jpTmfO,66,2022,0.628,0.742,0,-4.51,1,0.0668,0.0624,0.0,0.274,0.829,148.756,154888,4
541686,Calvin Harris,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",5lfWrciYtohtIMVDVZd0Rf,69,2022,0.81,0.733,9,-6.338,1,0.0444,0.276,6.73e-06,0.288,0.9,125.975,229283,4
541690,The Chainsmokers,The Fall,5FvGI8KtImlEbOsvEW3pfX,66,2022,0.664,0.939,0,-4.699,0,0.0354,0.011,0.0142,0.167,0.285,121.979,196022,4
541691,Ava Max,Million Dollar Baby,3pPN20syOYvbUuEiBpbenI,70,2022,0.667,0.858,2,-2.268,0,0.0926,0.0367,1.47e-05,0.325,0.641,133.039,184295,4
541692,Topic,Kernkraft 400 (A Better Day),3kcKlOkQQEPVwxwljbGJ5p,76,2022,0.623,0.727,11,-5.57,0,0.0562,0.184,2.02e-05,0.309,0.4,125.975,165800,4
541693,Ellie Goulding,Lights - Sped Up Version,4TZ2Ub8bZh4LTs06eANDXa,72,2022,0.653,0.836,10,-5.626,0,0.0457,0.0452,0.299,0.1,0.804,133.182,190054,4
541695,Demi Lovato,29,0REv856zadB0e8IM1brlwr,66,2022,0.322,0.698,1,-3.812,0,0.0542,0.00507,0.0,0.249,0.288,183.963,163028,4
541696,Black Eyed Peas,BAILAR CONTIGO,2GdHCkeAycTJ1RgMlptaRE,69,2022,0.824,0.772,1,-5.234,1,0.0574,0.305,0.387,0.0912,0.508,125.01,223352,4
541699,Avril Lavigne,Bite Me,6dfwRetlyLPBoQzdufbOWj,66,2022,0.491,0.792,8,-4.382,1,0.0699,0.00381,0.0,0.359,0.74,169.997,159746,4
541703,Oliver Heldens,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),2LxdNADWier3MKTei8FbOY,70,2022,0.686,0.892,10,-3.186,0,0.0498,0.0577,7.11e-06,0.0838,0.752,126.03,157206,4
541704,Dom Dolla,Miracle Maker,6txvQu0zUbiqG24A8XMLnK,66,2022,0.609,0.94,10,-6.097,1,0.0617,0.00124,0.269,0.15,0.238,128.001,188592,4
541706,NEIKED,I Just Called,0H8Tclo4x4kbZruQtZFNSX,68,2022,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,150560,4
541712,5 Seconds of Summer,Me Myself & I,78Qk1m8zbvvvrmWH2M1yxT,67,2022,0.575,0.556,4,-5.107,1,0.0283,0.0303,0.0,0.0903,0.44,87.991,177879,4
541714,Danna Paola,XT4S1S,7dMTCS9BLzBqYTlAuHP8TM,76,2022,0.797,0.677,9,-4.163,0,0.0857,0.101,0.0,0.441,0.919,130.034,219320,4
541715,Mimi Webb,Ghost of You,7Kbw2fTMOU43MrqXdGzroh,69,2022,0.737,0.858,3,-4.1,1,0.0648,0.0537,0.0,0.0825,0.65,126.254,158064,4
541717,Ava Max,Dancing’s Done,06yG42F8p8l621YLki0rp2,70,2022,0.588,0.835,1,-3.141,0,0.0595,0.0171,1.61e-06,0.113,0.215,113.997,166601,4
541718,Tiësto,Baila Conmigo,3KruoUtSkm84Az0bJunnxl,70,2022,0.652,0.855,7,-6.411,1,0.0775,0.00658,0.409,0.341,0.0834,127.964,146250,4
541719,Joel Corry,Lionheart (Fearless),5vlzH0ps6WDyb158oFTAb3,77,2022,0.628,0.967,8,-2.43,1,0.0538,0.0217,0.00157,0.336,0.349,125.982,186689,4
541721,Mimi Webb,House On Fire,2iHsdUnmKGIuc9oRE3DfgJ,69,2022,0.61,0.747,2,-4.543,1,0.109,0.0245,0.0,0.106,0.439,150.088,140803,4
541723,Chris Brown,Under The Influence (Body Language),71mHO4fFmS2Xu5XxZbcRND,71,2022,0.62,0.62,1,-6.322,0,0.0375,0.0388,0.000213,0.129,0.459,144.835,148751,4
541727,ACRAZE,Believe (feat. Goodboys),6h5y2LCqCQudsCarn61CNE,72,2022,0.659,0.873,1,-5.227,0,0.0449,0.00519,0.000155,0.172,0.362,123.942,188710,4
541729,Fireboy DML,Bandana,2qWwuCVeMjF9mUT0S5Iqvl,69,2022,0.818,0.605,1,-7.121,1,0.038,0.293,0.0116,0.0696,0.366,104.931,178225,4
541732,Swedish House Mafia,Redlight,48Jf12YHPBCAfAzi255Rvr,67,2022,0.71,0.63,2,-7.003,1,0.0413,0.00879,0.147,0.058,0.216,125.0,242880,4
541733,Lauv,All 4 Nothing (I'm So In Love),7I5WT7DtpwSAhEeDLpZEfm,66,2022,0.72,0.819,1,-4.588,1,0.0362,0.0411,0.0,0.0606,0.898,131.99,183014,4
541734,Becky Hill,Remember - Acoustic / Sped Up,0vwF1PVvU7EJpKKGRDgdaQ,66,2022,0.602,0.525,7,-6.765,0,0.0504,0.81,0.0,0.0943,0.548,136.932,154147,4
541742,DubVision,Electricity,0NNSpmyyr0I4lrMaXS8Tba,67,2022,0.725,0.859,6,-6.19,1,0.0542,0.0112,0.423,0.0831,0.4,125.969,154286,4
541745,Chris Brown,Call Me Every Day (feat. Wizkid),7vVs4XCsQyGn1Au3drvo9Z,66,2022,0.729,0.634,4,-7.194,0,0.175,0.115,1.35e-05,0.0997,0.772,171.862,146840,4
541746,Madonna,Back That Up To The Beat - sped up version,1ZvGlbx6sESozg3imglt83,67,2022,0.946,0.762,11,-6.957,1,0.105,0.125,0.000673,0.0393,0.949,125.398,192282,4
541747,Demi Lovato,Cool for the Summer - Sped Up (Nightcore),4FYWOYqOF9lbb1JcZFDT67,69,2022,0.561,0.599,2,-8.209,0,0.0749,0.00751,0.000701,0.316,0.264,125.874,191913,4
541751,Charlie Puth,Loser,1BCXUbnU0486n4eeTyyVIj,67,2022,0.698,0.623,8,-7.845,0,0.037,0.623,0.0856,0.179,0.625,102.002,204376,4
541752,Paloma Faith,Only Love Can Hurt Like This - Sped Up Version,6SCJiS8fAWC5VzRpMEiHxV,66,2022,0.668,0.982,9,-4.754,1,0.0911,0.152,0.00613,0.0784,0.691,127.504,165686,4
541755,Becky Hill,Run,6oYXbji1rn7U6bFuNYekpQ,68,2022,0.601,0.879,2,-2.673,0,0.0353,0.0313,0.0,0.0793,0.589,124.013,188732,4
541758,Tove Lo,"How Long - From""Euphoria"" An HBO Original Series",05eZlxyjbkHMPCnunUasCS,66,2022,0.668,0.687,7,-7.129,0,0.058,0.0157,0.000822,0.149,0.468,97.025,199314,4
541765,Topic,All Or Nothing,2AcKLW30dJ03qXsGU3RehH,72,2022,0.598,0.783,5,-3.908,0,0.0392,0.173,0.0,0.0696,0.396,126.018,147973,4
541766,John Summit,La Danza,2FEUloDXMvRnyfLcsrCfkw,67,2022,0.797,0.88,6,-5.722,0,0.0442,0.00298,0.574,0.183,0.357,125.996,157619,4
541767,D.O.D,Like You Do,1ap4zdsBydWPSXJqDBqtNL,66,2022,0.69,0.847,6,-4.565,1,0.0374,0.0145,0.041,0.0777,0.49,124.015,152224,4
541772,Sabrina Carpenter,Nonsense - Sped Up Version,5KeI897tZgjezHKvxlaOaR,69,2022,0.541,0.844,11,-2.471,1,0.142,0.0309,0.0,0.689,0.604,165.931,137515,4
541773,Sigala,Stay the Night,4qtdkdTY1t3RmlmSbWykzR,70,2022,0.636,0.936,7,-2.65,0,0.0729,0.177,0.0,0.0879,0.415,124.034,171955,4
541774,Nelly Furtado,Say It Right - Sped Up Remix,3iWOZkQNDekZQqkiJqqeGy,68,2022,0.849,0.941,8,-6.448,1,0.223,0.0269,0.00717,0.0596,0.765,134.479,194160,4
541777,Shawn Mendes,"Heartbeat (From the “Lyle, Lyle, Crocodile” Original Motion Picture Soundtrack) - “ From the “Lyle, Lyle, Crocodile” Original Motion Picture Soundtrack ”",1gACe11pZiy8Xv3SY0ocyz,67,2022,0.668,0.589,0,-6.978,1,0.1,0.289,0.0,0.279,0.813,91.053,140444,4
541779,Joel Corry,What Would You Do?,1D2ZNECRd7KIlA4pyOUGsv,69,2022,0.687,0.895,9,-2.983,1,0.0474,0.149,0.00592,0.121,0.686,124.041,174215,4
541783,Charlie Puth,I Don’t Think That I Like Her,3iLBFgaQJ94iarMgzrTuWb,67,2022,0.587,0.548,8,-5.846,0,0.0339,0.396,0.0,0.109,0.713,186.073,188508,4
541786,Omah Lay,i'm a mess,65v99AWZyNz3aRmfrT2I7N,66,2022,0.682,0.633,4,-6.213,1,0.239,0.307,0.0328,0.112,0.601,123.259,153946,5
541787,Syn Cole,Shadow,102rhgJ5PEFt62e0PumSF2,67,2022,0.786,0.718,0,-6.292,0,0.04,0.00519,0.000977,0.127,0.525,123.951,166573,4
541791,The Kiffness,It's a Beautiful Day (Reprise),0mNi3gEjt1CmZVhXFFjx8d,68,2022,0.768,0.444,0,-8.584,1,0.0527,0.746,0.0,0.279,0.686,134.096,162985,4
541793,Martin Jensen,One Day,1MDEvpaFk2Ins7N8hGfFlA,66,2022,0.605,0.834,8,-5.879,0,0.286,0.204,0.0,0.214,0.503,126.277,152990,4
541800,TWOPILOTS,Riptide,6yv0ZjBlZy2oRFq7jAis2C,68,2022,0.729,0.836,8,-4.312,1,0.0462,0.156,3.27e-05,0.336,0.288,113.998,154731,4
541804,Bob Sinclar,World Hold On - FISHER Rework,2YDOjCfkGciEXxSutB6LJR,71,2022,0.771,0.883,1,-5.243,0,0.0584,0.00596,0.00607,0.135,0.895,127.008,178305,4
541809,Gabry Ponte,Call Me (with R3HAB & Timmy Trumpet),1dt220OBbkTsYz1NLVKIaw,68,2022,0.398,0.956,2,-4.429,1,0.329,0.00935,0.0038,0.142,0.269,106.581,178310,4
541810,Ava Max,Weapons,21JOYA45JFkrOjqNwI6g8E,69,2022,0.506,0.846,1,-3.705,1,0.0497,0.0189,0.0,0.0835,0.268,169.813,151592,4
541816,Felix Jaehn,Do It Better (feat. Zoe Wees),1kwHrBWAlucOE57lWugotk,70,2022,0.677,0.804,1,-5.337,0,0.0677,0.0818,1.92e-05,0.158,0.41,122.111,170046,4
541822,Maddix,Heute Nacht,1eMUGMEWrvTXYWrPobq2dH,71,2022,0.609,0.912,11,-6.593,0,0.0391,0.0196,0.478,0.133,0.0391,135.027,204444,4
541823,David Guetta,Family Affair (Dance For Me),1dP519dbEob8H6wiouRdaY,70,2022,0.869,0.726,11,-5.654,0,0.0459,0.0784,0.0,0.107,0.343,124.023,158391,4
541824,Sub Focus,Ready To Fly - Sub Focus & Dimension,0a2cA9H6KuOsoHLCnjl6YL,70,2022,0.485,0.969,8,-0.517,0,0.0561,0.0485,0.664,0.192,0.448,173.941,204500,4
541828,Sigala,Melody,6Owc2SuzwO3LW1SAODYK3l,70,2022,0.63,0.91,10,-2.681,0,0.058,0.0231,1.91e-06,0.125,0.525,123.017,167142,4
541860,Braaheim,Rhythm Is A Dancer,6GDJDe3I7yHq4rPDTfuJMj,68,2022,0.632,0.929,5,-4.639,0,0.0417,0.0819,7.59e-05,0.376,0.431,128.006,147228,4
541870,Benny Benassi,Fade to Black,3DS6zUDAm3X8F6kiGaFfWL,66,2022,0.652,0.725,4,-8.663,0,0.0402,0.167,0.00398,0.139,0.039,123.958,176129,4
541894,Clean Bandit,Everything But You (feat. A7S),2wVQcA1YCuGL6EW0QbgVoV,66,2022,0.679,0.764,6,-5.301,1,0.0391,0.031,9.05e-06,0.0951,0.471,124.977,198015,4
541897,Becky G,AMANTES,3Q7o2zzvXj7QiSCumjBpvu,67,2022,0.736,0.77,10,-6.477,0,0.0335,0.109,0.0,0.112,0.837,135.018,209516,4
541907,MEDUZA,Bad Memories - Felix Jaehn Remix,04R4oiYD4NU6ZkdwlaJSep,69,2022,0.671,0.791,1,-7.352,1,0.215,0.0454,0.0185,0.0354,0.383,138.032,149565,4
541919,Dimitri Vegas & Like Mike,Heaven,6p8uRRGziFLcA3QDvWxEPM,66,2022,0.716,0.853,9,-3.254,0,0.03,0.00812,0.000268,0.154,0.593,124.014,178294,4
541925,Regard,Hallucination,7y3c1oJMY1CwwtOZ84Qovu,70,2022,0.687,0.788,6,-5.142,0,0.0352,0.0121,0.0,0.358,0.669,123.02,174795,4
541927,Gabry Ponte,We Could Be Together,3ElGRG3DqSzzkh1b2wnbzf,69,2022,0.706,0.778,10,-4.491,1,0.0606,0.198,1.06e-05,0.0778,0.376,125.893,149643,4
541929,Mabel,Mad Love - Sped-Up Version,4R4kVENgrhlwymPZFxuhdK,69,2022,0.776,0.778,3,-4.693,0,0.0594,0.699,4.05e-05,0.0573,0.743,118.991,141343,4
541941,Joel Corry,HISTORY,5IfHQilcjciOxJQBFCNCCN,67,2022,0.674,0.86,8,-3.318,1,0.0369,0.155,3.21e-06,0.359,0.771,122.975,176610,4
541949,Braaheim,From Paris to Berlin (Chrit Leaf Remix),5fJKruTP0DiAFBDesEBR3C,67,2022,0.747,0.739,10,-6.683,0,0.0484,0.0569,0.116,0.144,0.659,124.013,132712,4
541969,VIZE,One Last Time (with R3HAB) (feat. Enny-Mae),7KoUk2BFyV8HkocdHMUNTw,67,2022,0.923,0.531,11,-7.525,0,0.0481,0.64,0.0174,0.121,0.858,119.985,155098,4
541974,Charly Black,Gyal You a Party Animal - Sped Up,7sn9yeYbto2CZVunHV0mAr,70,2022,0.808,0.905,2,-4.299,0,0.0618,0.0197,0.0,0.293,0.947,134.861,160660,4
541984,P!nk,Irrelevant,5Oz15cyQP3TMDDXKWm4tYH,66,2022,0.672,0.799,8,-3.664,1,0.0973,0.0244,3.18e-05,0.0945,0.287,144.011,232385,4
541996,Shouse,Never Let You Go,5IHwWQBEh7Skxo1hfCUP1O,67,2022,0.607,0.825,7,-4.451,0,0.0447,0.0519,1.05e-06,0.081,0.467,126.956,178810,4
542010,Sigala,Living Without You,1KkV5NgLa2XtD00IfaCPyG,66,2022,0.57,0.89,11,-2.049,0,0.0625,0.0407,0.0,0.677,0.563,125.003,184104,4
542013,Lost Frequencies,Questions,1cgy2FSOQMbq7DHCVgMAUA,69,2022,0.599,0.713,11,-7.008,1,0.0542,0.405,2.53e-05,0.266,0.518,123.962,177157,4
542017,Shouse,Won't Forget You (Edit),3I10tZ5MgEMo4WryCNJkZQ,70,2022,0.656,0.655,7,-6.766,0,0.024,0.02,0.00816,0.103,0.555,127.001,230946,4
542059,Robin Schulz,On Repeat,4xbXuRfZ2ZLktw5QEdGYnX,69,2022,0.609,0.801,1,-8.483,0,0.0694,0.0246,0.00255,0.37,0.202,122.958,190217,4
542082,Sofía Reyes,Marte,1uK5rDY3BnikyG0sl3tPpc,69,2022,0.704,0.604,5,-5.254,1,0.0556,0.067,0.0,0.126,0.642,90.028,218801,4
542101,Black Eyed Peas,SIMPLY THE BEST,3LBBSmoGHWC91u754Tp21C,68,2022,0.865,0.79,1,-6.047,0,0.126,0.205,2.54e-05,0.122,0.649,126.015,236190,4
542180,Tom Grennan,Remind Me,6VIYEyjNW71NnIGEduf8D8,68,2022,0.599,0.831,11,-4.188,1,0.0439,0.0603,0.0,0.204,0.624,132.019,211167,4
542204,Robin Schulz,Sun Will Shine,6bp0sJ0l3Ab3ZU0aktsYCf,67,2022,0.534,0.714,6,-6.347,0,0.0629,0.00633,0.0,0.0879,0.415,125.99,201701,4
542216,twocolors,Heavy Metal Love,07VcTAooOBP8hIluuUS5xr,73,2022,0.768,0.767,5,-8.06,0,0.0358,0.194,0.0,0.121,0.457,125.029,132000,4
542292,Felix Jaehn,Rain In Ibiza,5u8Y0lAUlBLwuhpXSDUGf4,67,2022,0.654,0.898,7,-5.964,1,0.0413,0.0844,0.0347,0.316,0.722,123.996,141932,4
542347,Kungs,Clap Your Hands,7g7OshelYRRnOSEMmisJVI,67,2022,0.878,0.875,1,-4.923,1,0.0658,0.0507,3.42e-05,0.356,0.84,124.006,189880,4
544027,HUGEL,Marianela (Que Pasa),5bZjb7xKqLqa58QiUBcVvl,72,2022,0.828,0.893,1,-3.344,1,0.0496,0.033,0.00535,0.0811,0.602,124.043,145766,4
544030,CamelPhat,The Sign,0hjRzBuGh9qGGzcbW7xK12,66,2022,0.714,0.782,7,-7.316,0,0.0402,0.0756,0.64,0.256,0.0663,121.969,213496,4
544099,James Hype,Ferrari - Remix,3XucsgiwXb8KPn9Csf9Zmu,71,2022,0.818,0.728,1,-5.705,0,0.0724,0.0985,0.0,0.0917,0.597,124.974,172000,4
545090,LF SYSTEM,Afraid To Feel,40SBS57su9xLiE1WqkXOVr,79,2022,0.578,0.912,1,-3.929,1,0.114,0.0166,0.00362,0.273,0.68,127.87,177525,4
